date,stn_id,stn_name,avgTa,minTa,maxTa,sumRn,avgRhm,sumSsHr,avgWs,minTg,avgTs,sumGsr
2017-06-22,192,진주,23.5,17.0,31.3,,62.9,10.9,1.3,15.4,30.7,17.31
2017-06-23,192,진주,23.8,18.0,31.5,,62.9,6.7,1.1,16.7,31.7,11.22
2017-06-24,192,진주,23.1,16.6,29.2,,64.3,5.9,1.2,15.1,31.2,16.62
2017-06-25,192,진주,23.3,18.7,27.9,0.5,71.5,5.3,1.3,17.1,32.6,13.57
2017-06-26,192,진주,21.7,20.0,24.7,10.5,84.5,0.0,0.9,19.3,24.3,4.13
2017-06-27,192,진주,22.8,19.4,27.4,0.0,70.1,1.2,1.0,18.9,25.3,11.07
2017-06-28,192,진주,23.4,17.3,30.8,,66.6,9.1,1.1,16.0,28.8,18.9
2017-06-29,192,진주,22.0,19.0,25.6,4.8,78.8,0.3,0.8,17.8,25.8,7.27
2017-06-30,192,진주,24.1,20.2,28.2,0.0,75.9,2.6,1.1,19.7,27.4,11.97
2017-07-01,192,진주,25.9,23.6,31.7,,74.0,3.2,1.8,22.5,30.1,13.3
2017-07-02,192,진주,26.0,23.6,28.7,1.4,79.3,0.6,1.5,22.3,28.2,8.01
2017-07-03,192,진주,26.6,25.2,29.6,0.3,72.6,2.1,1.6,23.7,28.3,9.47
2017-07-04,192,진주,26.1,24.1,31.5,1.9,80.5,3.9,1.2,22.8,28.4,13.38
2017-07-05,192,진주,25.8,22.9,31.5,17.6,81.8,6.2,1.2,22.6,30.1,15.67
2017-07-06,192,진주,24.8,22.7,28.1,5.2,89.6,0.1,1.0,22.5,27.0,6.28
2017-07-07,192,진주,25.2,22.6,29.4,0.3,90.4,0.6,0.9,22.3,28.1,7.86
2017-07-08,192,진주,25.5,24.2,30.2,7.1,91.9,0.9,1.0,23.6,27.7,6.4
2017-07-09,192,진주,26.8,23.6,31.7,,84.3,7.2,1.2,22.4,30.3,16.33
2017-07-10,192,진주,26.9,25.7,29.0,0.0,85.8,0.6,1.9,24.9,28.4,7.36
2017-07-11,192,진주,26.1,23.3,28.2,0.0,78.5,0.9,1.7,22.1,27.9,10.18
2017-07-12,192,진주,27.4,23.0,33.8,,75.6,11.2,1.2,21.8,33.3,20.71
2017-07-13,192,진주,26.8,21.0,33.3,,78.3,10.4,1.1,19.8,34.2,20.76
2017-07-14,192,진주,26.7,23.3,33.5,0.0,81.9,3.8,1.2,21.8,32.5,13.16
2017-07-15,192,진주,27.0,23.8,29.9,0.0,80.0,0.3,1.2,23.4,30.1,8.22
2017-07-16,192,진주,28.8,25.3,33.8,,73.6,8.9,1.8,23.4,34.0,17.84
2017-07-17,192,진주,26.6,23.1,32.0,4.8,83.1,2.0,1.2,23.4,31.7,9.87
2017-07-18,192,진주,26.7,22.8,31.1,1.9,83.6,2.5,0.9,23.0,28.5,11.38
2017-07-19,192,진주,27.8,22.7,34.5,,73.5,9.0,1.0,21.7,32.1,17.14
2017-07-20,192,진주,28.5,23.2,34.7,,78.1,9.2,1.1,22.4,35.7,18.17
2017-07-21,192,진주,30.2,24.7,36.3,,73.5,10.5,1.4,23.8,37.3,17.83
2017-07-22,192,진주,30.0,25.4,36.7,,72.9,10.3,1.3,24.3,38.0,18.33
2017-07-23,192,진주,29.0,25.5,33.2,,78.5,0.1,1.2,24.6,34.6,9.81
2017-07-24,192,진주,29.7,25.2,35.2,0.1,79.4,5.4,0.9,24.1,34.3,13.11
2017-07-25,192,진주,27.3,24.1,34.1,17.2,87.4,1.9,0.9,23.9,32.2,8.24
2017-07-26,192,진주,26.1,21.2,32.8,,69.9,7.4,1.3,20.0,29.2,16.07
2017-07-27,192,진주,25.7,18.2,33.3,,64.1,12.8,1.2,17.1,30.1,22.1
2017-07-28,192,진주,27.2,20.4,34.6,,68.0,10.2,1.0,19.6,32.0,19.08
2017-07-29,192,진주,25.9,23.8,29.4,,80.9,0.0,1.0,23.6,28.9,5.4
2017-07-30,192,진주,26.8,23.4,31.7,,78.6,4.4,1.2,23.0,31.1,13.87
2017-07-31,192,진주,26.2,23.6,31.2,38.2,87.0,0.2,0.8,22.9,29.2,7.89
2017-08-01,192,진주,27.3,23.2,34.0,,81.5,7.8,1.2,22.9,30.1,17.69
2017-08-02,192,진주,26.9,23.8,32.6,,81.5,4.3,1.1,23.0,29.5,12.59
2017-08-03,192,진주,27.5,21.8,33.9,,71.8,12.2,1.4,20.9,31.7,19.76
2017-08-04,192,진주,28.9,23.6,35.1,,71.0,11.1,1.2,22.9,32.4,17.7
2017-08-05,192,진주,29.6,23.5,36.3,,68.9,12.0,1.4,22.9,34.3,19.93
2017-08-06,192,진주,30.9,24.2,36.9,,62.5,12.2,1.2,23.4,35.1,19.54
2017-08-07,192,진주,30.5,25.0,37.1,,60.3,12.3,1.4,23.1,35.0,19.07
2017-08-08,192,진주,28.0,21.8,32.7,0.0,70.5,4.1,1.0,20.6,31.0,11.46
2017-08-09,192,진주,26.7,24.7,30.7,0.2,87.0,0.6,0.8,23.9,30.4,6.08
2017-08-10,192,진주,28.8,25.2,34.6,,72.4,7.4,1.4,24.6,36.0,18.29
2017-08-11,192,진주,26.6,22.5,34.0,28.8,78.8,6.1,1.2,21.2,36.0,14.11
2017-08-12,192,진주,25.8,21.2,31.2,0.0,76.3,6.9,1.1,20.9,28.3,14.35
2017-08-13,192,진주,24.1,21.2,27.6,1.6,76.1,0.1,1.0,20.3,25.2,7.19
2017-08-14,192,진주,22.0,21.2,23.0,48.5,96.6,0.0,0.7,21.3,23.4,1.52
2017-08-15,192,진주,22.8,21.8,23.8,5.7,95.4,0.0,0.5,21.8,24.3,2.41
2017-08-16,192,진주,26.3,23.0,31.7,0.8,85.5,5.4,0.7,22.8,28.6,12.54
2017-08-17,192,진주,26.8,23.2,32.4,0.8,80.0,6.7,0.8,22.0,29.8,16.75
2017-08-18,192,진주,26.6,23.0,31.6,0.0,77.4,8.2,1.1,22.3,28.9,16.91
2017-08-19,192,진주,25.7,22.5,29.0,12.8,85.3,1.3,0.9,22.3,27.7,8.28
2017-08-20,192,진주,24.8,23.2,28.9,26.2,91.3,1.3,0.9,22.9,25.7,6.92
2017-08-21,192,진주,25.3,22.9,30.0,20.2,90.8,3.4,1.1,22.6,27.7,10.14
2017-08-22,192,진주,26.1,23.1,30.1,8.1,88.8,4.9,1.0,22.9,28.5,10.85
2017-08-23,192,진주,28.3,24.2,32.7,11.6,77.3,9.9,1.3,23.8,30.2,17.17
2017-08-24,192,진주,29.4,26.8,32.4,0.3,68.3,9.6,2.2,25.1,30.0,14.35
2017-08-25,192,진주,27.6,21.5,33.3,0.8,66.9,6.2,1.1,20.7,29.0,12.61
2017-08-26,192,진주,23.6,16.6,31.4,,54.5,12.1,0.9,15.7,26.2,20.67
2017-08-27,192,진주,22.9,14.8,30.5,,61.8,12.1,0.8,14.4,26.9,19.79
2017-08-28,192,진주,24.9,18.3,30.7,,71.0,8.6,1.0,18.1,27.8,15.43
2017-08-29,192,진주,26.9,20.7,31.8,0.0,55.6,9.8,1.5,19.3,30.4,17.77
2017-08-30,192,진주,22.3,18.3,27.5,,45.8,4.4,1.6,16.0,28.3,12.9
2017-08-31,192,진주,21.9,14.4,29.3,,59.8,9.9,1.1,12.3,28.8,17.46
2017-09-01,192,진주,22.7,17.6,28.5,,50.8,10.5,1.5,14.0,29.9,19.18
2017-09-02,192,진주,20.2,13.4,25.5,,63.0,6.1,1.0,11.3,26.2,13.1
2017-09-03,192,진주,21.5,13.7,28.3,,61.0,11.0,1.1,11.5,28.6,18.86
2017-09-04,192,진주,21.8,18.0,26.8,,69.5,4.3,0.9,16.9,26.4,11.13
2017-09-05,192,진주,21.5,18.8,24.2,0.7,76.3,0.1,0.9,17.2,24.8,4.82
2017-09-06,192,진주,20.8,17.8,23.9,32.3,86.4,0.0,0.6,17.6,23.0,3.49
2017-09-07,192,진주,20.6,17.9,25.9,1.0,81.0,3.7,0.5,16.3,23.1,8.51
2017-09-08,192,진주,22.3,16.1,30.1,,73.8,9.6,0.5,14.9,25.2,18.46
2017-09-09,192,진주,22.2,16.8,30.0,,70.8,8.8,0.7,15.4,24.5,14.67
2017-09-10,192,진주,22.6,16.9,29.7,,68.8,6.4,0.9,15.0,25.8,14.31
2017-09-11,192,진주,20.9,19.2,23.7,74.4,87.5,0.0,0.8,17.6,22.2,3.28
2017-09-12,192,진주,22.9,17.2,30.9,,70.5,11.2,0.8,14.3,25.3,18.19
2017-09-13,192,진주,20.6,12.5,29.3,,62.9,11.3,0.9,9.8,22.9,18.76
2017-09-14,192,진주,20.3,12.6,27.8,,65.5,10.4,1.2,10.4,23.7,17.89
2017-09-15,192,진주,20.0,14.5,25.0,,58.8,2.2,1.5,12.7,21.6,10.38
2017-09-16,192,진주,21.5,18.3,24.5,,56.8,1.0,2.1,16.1,21.5,8.18
2017-09-17,192,진주,22.2,17.6,26.2,,65.9,1.1,2.4,14.8,22.5,6.59
2017-09-18,192,진주,20.8,15.5,28.7,,71.0,9.5,0.7,12.6,25.0,15.38
2017-09-19,192,진주,21.7,14.0,28.2,,70.6,7.7,1.0,12.0,24.4,12.18
2017-09-20,192,진주,20.6,13.5,26.0,,65.4,3.0,0.9,10.4,22.8,8.5
2017-09-21,192,진주,18.2,10.6,26.8,,70.0,9.9,0.7,7.3,23.0,14.77
2017-09-22,192,진주,19.3,13.7,27.6,,70.0,9.0,0.7,11.2,24.0,15.61
2017-09-23,192,진주,19.6,13.9,27.2,,69.3,7.5,0.7,11.5,23.4,12.49
2017-09-24,192,진주,20.5,13.2,29.1,,69.8,9.3,0.8,10.5,24.5,14.62
2017-09-25,192,진주,21.7,15.3,29.4,,72.5,9.4,0.8,12.2,26.0,14.78
2017-09-26,192,진주,22.1,17.4,28.6,,65.0,10.6,1.0,15.2,26.5,15.36
2017-09-27,192,진주,19.2,17.4,20.7,8.2,81.5,0.0,1.4,17.3,21.2,3.36
2017-09-28,192,진주,20.1,12.1,27.3,,63.0,8.6,1.1,9.7,22.9,15.01
2017-09-29,192,진주,15.8,9.9,23.3,,58.3,10.2,0.8,6.0,21.6,16.12
2017-09-30,192,진주,15.7,7.2,26.5,,59.3,10.6,0.7,4.3,21.6,16.83
2017-10-01,192,진주,14.9,9.5,18.0,25.3,81.1,0.1,0.7,7.2,16.3,3.37
2017-10-02,192,진주,21.1,17.4,26.1,37.4,79.8,1.2,0.8,16.9,21.5,7.08
2017-10-03,192,진주,20.7,16.2,27.5,10.8,75.6,7.6,1.0,14.4,23.7,12.85
2017-10-04,192,진주,18.6,16.1,24.2,,67.0,5.9,1.4,15.5,21.9,12.31
2017-10-05,192,진주,16.9,14.4,20.2,2.9,68.6,0.4,1.1,13.9,18.5,5.94
2017-10-06,192,진주,16.2,13.7,19.1,7.8,87.3,0.0,0.6,13.7,18.4,3.13
2017-10-07,192,진주,18.8,13.9,24.5,0.0,82.4,3.6,0.7,12.0,21.4,9.33
2017-10-08,192,진주,20.4,15.3,27.6,,75.4,8.9,0.7,12.7,23.4,14.79
2017-10-09,192,진주,20.9,15.1,28.6,,75.0,10.5,0.7,13.9,23.2,14.14
2017-10-10,192,진주,21.6,17.0,29.2,,78.3,7.2,0.6,15.5,23.9,13.34
2017-10-11,192,진주,21.1,17.5,26.6,,72.8,2.1,1.0,16.3,22.6,6.18
2017-10-12,192,진주,14.4,12.3,18.0,18.6,79.1,0.0,1.2,12.2,15.8,1.1
2017-10-13,192,진주,14.3,8.6,22.2,,58.9,10.4,1.1,4.9,17.2,15.39
2017-10-14,192,진주,15.8,10.6,22.0,,50.1,6.3,1.2,9.4,17.3,11.93
2017-10-15,192,진주,14.7,11.9,18.0,2.8,75.8,0.5,0.8,11.7,16.6,4.86
2017-10-16,192,진주,15.6,11.6,18.7,,66.1,0.1,1.3,8.8,15.7,4.09
2017-10-17,192,진주,14.9,10.4,21.6,,75.4,3.6,0.7,8.2,16.3,7.46
2017-10-18,192,진주,15.9,11.8,19.0,0.0,61.9,0.1,1.4,9.3,15.8,4.41
2017-10-19,192,진주,16.6,11.4,22.2,,61.4,4.8,1.2,9.8,17.9,10.58
2017-10-20,192,진주,15.9,9.5,23.2,,68.6,9.4,0.9,6.7,17.8,13.04
2017-10-21,192,진주,15.7,8.9,22.9,,62.9,9.8,1.4,5.5,16.3,12.83
2017-10-22,192,진주,17.7,14.6,22.8,,45.4,9.6,3.4,11.4,17.0,12.56
2017-10-23,192,진주,14.9,11.1,20.1,,48.4,9.3,1.4,6.1,16.9,12.95
2017-10-24,192,진주,11.4,7.3,17.8,0.1,76.4,3.3,0.5,4.0,13.8,5.54
2017-10-25,192,진주,11.3,4.3,21.1,,72.5,9.9,0.5,1.5,14.4,12.88
2017-10-26,192,진주,11.8,5.3,21.2,,73.6,6.1,0.6,2.5,15.3,10.26
2017-10-27,192,진주,13.1,7.1,22.9,,69.8,9.5,0.7,3.8,15.4,11.75
2017-10-28,192,진주,16.1,8.3,20.8,,69.9,2.3,1.0,5.4,16.3,6.76
2017-10-29,192,진주,15.1,7.8,22.3,,48.1,9.7,2.2,2.9,15.9,11.33
2017-10-30,192,진주,9.0,2.0,17.8,,39.9,9.8,1.4,-1.5,11.8,13.55
2017-10-31,192,진주,8.1,-1.1,18.9,,58.0,9.7,0.9,-3.2,10.9,12.99
2017-11-01,192,진주,9.9,1.0,20.0,,61.9,9.7,0.7,-1.9,12.6,12.53
2017-11-02,192,진주,11.0,4.4,19.7,,74.0,9.0,0.5,1.9,13.9,9.74
2017-11-03,192,진주,12.1,4.8,21.6,,65.5,7.3,0.8,1.9,13.2,10.05
2017-11-04,192,진주,8.8,2.7,16.2,,51.5,9.6,1.4,-0.7,11.4,12.16
2017-11-05,192,진주,6.7,-0.4,17.6,,67.4,9.5,0.6,-4.3,10.0,12.2
2017-11-06,192,진주,8.2,-1.1,19.0,,71.0,9.2,0.7,-5.0,10.3,11.66
2017-11-07,192,진주,13.0,3.7,19.4,,74.9,4.7,0.6,0.6,12.8,7.01
2017-11-08,192,진주,15.3,10.8,22.8,,53.8,6.8,1.3,3.9,15.4,9.8
2017-11-09,192,진주,9.8,1.6,19.7,,61.4,9.3,0.6,-2.2,11.5,10.98
2017-11-10,192,진주,12.7,3.8,21.0,,61.1,5.5,1.8,0.4,12.3,7.35
2017-11-11,192,진주,8.6,1.0,15.9,,36.5,9.4,1.9,-2.9,10.7,11.81
2017-11-12,192,진주,5.6,-1.8,16.1,,58.9,8.8,0.6,-5.8,8.6,9.79
2017-11-13,192,진주,8.1,-0.5,16.2,,68.1,5.9,0.6,-3.0,9.9,8.18
2017-11-14,192,진주,10.2,3.5,18.5,,47.9,9.0,1.1,-0.8,10.7,9.76
2017-11-15,192,진주,6.1,-0.2,14.3,,49.0,8.9,1.2,-3.6,7.7,9.7
2017-11-16,192,진주,3.4,-2.7,11.9,,64.4,9.1,0.7,-7.3,6.1,10.69
2017-11-17,192,진주,5.9,-2.3,13.4,,60.8,5.8,0.5,-6.4,6.5,7.28
2017-11-18,192,진주,5.3,-0.4,9.9,,28.3,8.9,2.8,-5.3,7.2,10.68
2017-11-19,192,진주,3.4,-1.3,9.0,,33.3,7.8,1.7,-6.0,5.0,10.45
2017-11-20,192,진주,4.5,-0.8,11.1,,43.6,9.0,0.8,-5.0,7.0,10.22
2017-11-21,192,진주,2.7,-4.3,12.0,,67.6,8.9,0.7,-9.1,4.3,10.7
2017-11-22,192,진주,6.5,-0.8,13.3,,60.6,2.3,1.1,-3.7,7.3,5.07
2017-11-23,192,진주,3.5,-1.9,9.2,0.0,47.6,5.4,1.6,-5.7,4.0,7.07
2017-11-24,192,진주,2.3,-4.5,10.7,,56.1,8.7,1.9,-8.7,3.2,9.43
2017-11-25,192,진주,2.9,-3.4,10.6,,70.8,7.2,0.7,-7.3,3.7,8.47
2017-11-26,192,진주,7.2,0.0,16.6,,69.1,6.3,1.2,-3.1,6.4,6.87
2017-11-27,192,진주,5.2,-1.7,14.5,,74.3,6.9,0.4,-6.2,6.0,7.81
2017-11-28,192,진주,8.4,0.2,18.1,,77.9,5.9,0.8,-3.2,7.9,6.97
2017-11-29,192,진주,9.4,2.5,16.8,,55.6,4.8,0.7,-0.4,8.3,6.05
2017-11-30,192,진주,6.1,1.2,11.0,,22.1,6.3,2.3,-0.6,7.3,8.64
2017-12-01,192,진주,1.2,-4.7,8.3,,31.0,8.3,1.9,-8.8,2.7,10.18
2017-12-02,192,진주,-0.6,-7.2,8.8,,54.5,7.7,0.6,-9.9,1.4,8.33
2017-12-03,192,진주,2.4,-5.6,12.8,,68.8,8.1,0.5,-8.7,3.2,9.13
2017-12-04,192,진주,3.3,-2.9,10.8,,53.6,7.3,1.8,-8.2,4.5,7.43
2017-12-05,192,진주,-1.4,-6.4,5.2,,47.1,8.6,1.4,-10.1,0.7,9.66
2017-12-06,192,진주,-0.2,-7.8,9.4,,61.1,7.5,0.7,-10.7,1.7,8.93
2017-12-07,192,진주,2.0,-5.8,11.6,0.0,64.0,5.2,1.0,-9.0,1.8,5.95
2017-12-08,192,진주,0.7,-3.6,4.8,,35.0,8.5,2.3,-9.0,1.3,9.83
2017-12-09,192,진주,0.9,-6.1,8.5,,57.3,6.8,1.3,-9.6,1.3,8.01
2017-12-10,192,진주,3.8,-1.9,10.8,1.2,69.4,4.5,1.3,-4.7,3.3,5.59
2017-12-11,192,진주,0.6,-3.2,4.7,,39.9,8.0,2.4,-7.9,0.9,8.55
2017-12-12,192,진주,-2.7,-6.0,1.8,,30.8,8.1,2.0,-10.4,-0.9,9.39
2017-12-13,192,진주,-3.2,-10.0,3.7,,34.8,8.5,1.5,-13.4,-1.7,9.85
2017-12-14,192,진주,-2.9,-12.0,6.0,,36.1,7.4,0.5,-15.2,-2.1,8.06
2017-12-15,192,진주,-0.3,-8.6,9.2,,37.1,7.1,0.6,-11.7,0.6,8.07
2017-12-16,192,진주,0.0,-3.4,4.5,,40.8,7.7,2.0,-7.1,1.3,8.1
2017-12-17,192,진주,-2.3,-6.6,4.1,,42.0,8.4,1.5,-12.3,-1.1,9.49
2017-12-18,192,진주,0.7,-9.7,8.2,0.0,56.9,8.3,1.1,-12.4,0.6,9.35
2017-12-19,192,진주,-0.1,-6.5,5.9,,51.6,8.0,1.5,-11.6,0.8,9.21
2017-12-20,192,진주,-1.9,-9.3,6.6,,52.0,6.4,0.7,-12.6,-0.5,5.45
2017-12-21,192,진주,-1.1,-7.9,9.6,,60.1,8.4,0.6,-11.6,0.3,7.11
2017-12-22,192,진주,-0.9,-9.7,10.4,,60.4,8.4,0.4,-13.1,-0.1,7.02
2017-12-23,192,진주,0.9,-6.3,11.8,,71.4,7.1,0.4,-9.9,1.4,5.63
2017-12-24,192,진주,5.3,0.2,12.9,12.8,67.9,1.9,1.6,-0.8,4.3,1.98
2017-12-25,192,진주,2.0,-3.7,6.8,,38.4,8.4,1.7,-7.1,2.0,7.2
2017-12-26,192,진주,0.4,-5.9,8.0,,44.1,6.2,2.2,-7.7,0.0,5.32
2017-12-27,192,진주,-1.4,-8.7,4.7,,30.8,8.5,1.4,-11.5,-1.9,7.4
2017-12-28,192,진주,-1.6,-7.8,5.4,,52.9,3.8,0.7,-9.2,-1.6,4.48
2017-12-29,192,진주,2.1,-5.8,11.3,,66.3,8.1,1.0,-7.4,0.9,6.09
2017-12-30,192,진주,1.7,-3.9,6.1,,75.9,0.1,0.5,-7.2,0.8,1.92
2017-12-31,192,진주,3.7,-0.8,7.8,0.0,43.0,8.4,1.8,-5.7,1.7,6.75
2018-01-01,192,진주,0.9,-5.5,7.7,,47.9,8.4,1.5,-8.3,0.3,7.13
2018-01-02,192,진주,0.7,-7.5,9.4,,56.9,8.1,0.7,-9.9,0.0,6.7
2018-01-03,192,진주,2.0,-3.3,6.9,,26.5,8.6,1.5,-7.6,0.9,7.35
2018-01-04,192,진주,1.4,-2.3,5.6,,32.1,4.0,1.0,-5.1,1.8,4.79
2018-01-05,192,진주,2.4,-2.7,8.6,,37.9,7.1,1.3,-7.4,3.0,6.54
2018-01-06,192,진주,-0.3,-6.7,9.5,,52.3,8.5,0.8,-9.6,0.4,7.64
2018-01-07,192,진주,-0.3,-7.0,6.2,0.9,61.9,1.0,0.5,-9.2,0.6,2.81
2018-01-08,192,진주,3.2,-0.1,5.3,1.5,81.4,0.0,1.1,-0.7,3.0,1.23
2018-01-09,192,진주,1.8,-0.6,5.2,,45.0,7.7,2.6,-3.7,2.1,6.81
2018-01-10,192,진주,-1.7,-4.7,1.0,0.5,57.3,4.3,2.3,-5.9,-0.9,4.31
2018-01-11,192,진주,-5.4,-10.0,0.4,,46.5,8.7,1.5,-12.0,-3.3,7.78
2018-01-12,192,진주,-6.4,-13.2,0.0,,47.5,8.7,1.4,-14.3,-4.5,8.14
2018-01-13,192,진주,,-12.1,6.6,,,1.9,0.9,-12.6,-1.3,0.96
2018-01-14,192,진주,-1.1,-8.5,9.0,,72.5,6.4,0.6,-10.2,-0.2,6.01
2018-01-15,192,진주,3.8,-2.6,14.8,,65.6,8.8,0.8,-5.6,3.3,7.24
2018-01-16,192,진주,2.9,-2.4,6.1,22.9,85.6,0.0,0.6,-5.2,2.3,0.87
2018-01-17,192,진주,4.5,0.7,10.7,4.1,87.4,3.4,0.8,-2.0,5.3,3.9
2018-01-18,192,진주,2.9,-1.8,11.5,,80.3,5.9,0.5,-4.8,4.0,5.88
2018-01-19,192,진주,1.0,-4.5,11.2,,68.8,8.2,0.6,-7.6,2.9,7.38
2018-01-20,192,진주,0.0,-7.2,9.7,,64.3,8.5,0.5,-9.6,1.3,7.11
2018-01-21,192,진주,1.1,-6.0,9.8,,61.3,6.9,0.6,-8.1,1.4,6.11
2018-01-22,192,진주,4.7,-0.1,9.5,0.0,53.4,3.7,1.3,-1.4,4.4,4.32
2018-01-23,192,진주,-3.1,-8.2,5.2,,39.4,9.0,2.2,-9.8,0.2,8.03
2018-01-24,192,진주,-6.6,-9.9,-1.6,,30.5,9.2,2.3,-10.9,-3.9,8.17
2018-01-25,192,진주,-5.6,-11.6,-0.5,,22.4,7.9,2.0,-12.5,-2.6,8.14
2018-01-26,192,진주,-5.7,-10.8,0.1,,23.1,9.2,1.7,-13.4,-3.0,8.91
2018-01-27,192,진주,-4.7,-13.5,4.4,,37.1,9.2,0.9,-14.5,-2.2,8.6
2018-01-28,192,진주,0.5,-3.6,6.0,,33.6,7.5,1.4,-5.3,1.3,7.72
2018-01-29,192,진주,-2.9,-8.3,2.8,,34.0,9.3,2.2,-11.2,-1.0,8.52
2018-01-30,192,진주,-4.1,-11.2,3.4,,46.4,8.5,0.9,-12.5,-2.1,8.18
2018-01-31,192,진주,-1.8,-9.5,5.0,,55.0,5.3,0.6,-11.3,-1.4,5.73
2018-02-01,192,진주,-1.2,-8.1,7.7,,50.5,9.3,0.7,-10.6,-0.2,9.01
2018-02-02,192,진주,-1.9,-9.1,6.4,,40.4,5.8,0.5,-11.1,-1.1,6.25
2018-02-03,192,진주,-3.6,-9.7,1.6,,41.5,9.4,2.3,-11.1,-2.4,9.28
2018-02-04,192,진주,-4.5,-8.1,-0.8,,29.0,9.5,2.7,-11.3,-3.7,9.45
2018-02-05,192,진주,-5.0,-11.7,-0.4,,35.1,9.1,2.3,-13.7,-3.6,8.34
2018-02-06,192,진주,-5.3,-10.0,-1.2,,30.5,9.7,2.7,-13.4,-2.9,9.54
2018-02-07,192,진주,-6.1,-14.3,2.9,,43.9,9.7,0.9,-16.3,-2.6,10.02
2018-02-08,192,진주,-3.7,-12.7,6.7,,44.0,9.6,0.7,-14.6,-1.4,8.97
2018-02-09,192,진주,3.0,-5.2,11.1,,48.6,7.3,1.2,-5.9,2.0,7.9
2018-02-10,192,진주,3.3,-1.7,10.0,,43.0,4.6,1.7,-3.3,3.2,6.28
2018-02-11,192,진주,-1.4,-5.0,3.0,,42.4,7.2,2.4,-6.8,1.7,8.57
2018-02-12,192,진주,-1.8,-7.0,2.2,,46.5,9.0,2.4,-9.6,0.7,9.35
2018-02-13,192,진주,0.3,-6.7,7.6,,44.0,10.1,1.5,-8.4,1.6,10.1
2018-02-14,192,진주,5.1,-4.8,14.7,,60.8,5.8,1.6,-6.9,4.6,7.21
2018-02-15,192,진주,5.0,-0.2,12.5,,49.0,6.3,1.0,-3.2,4.7,6.96
2018-02-16,192,진주,3.4,-3.2,10.9,,30.9,5.2,0.8,-6.8,2.6,6.63
2018-02-17,192,진주,2.5,-5.9,10.7,,22.3,9.4,1.6,-9.2,3.7,10.8
2018-02-18,192,진주,3.1,-4.5,10.7,,26.3,7.1,0.8,-7.9,3.8,7.74
2018-02-19,192,진주,4.3,-1.1,11.5,,39.4,4.2,0.6,-5.5,4.9,6.22
2018-02-20,192,진주,4.3,-5.4,13.2,,39.8,8.7,0.7,-8.2,4.7,8.08
2018-02-21,192,진주,2.9,-3.9,6.9,,21.1,0.0,1.2,-8.2,3.9,4.57
2018-02-22,192,진주,0.3,-8.0,8.7,,39.4,10.0,0.9,-10.6,2.6,9.8
2018-02-23,192,진주,2.7,-6.8,11.7,0.0,59.4,7.9,1.3,-8.7,3.5,8.72
2018-02-24,192,진주,5.5,-3.4,14.4,,60.4,9.1,0.8,-7.3,5.7,9.27
2018-02-25,192,진주,6.2,-0.6,13.0,,61.3,4.0,0.7,-4.9,6.6,6.62
2018-02-26,192,진주,4.5,-5.0,15.3,,53.1,10.4,0.8,-8.3,5.9,11.36
2018-02-27,192,진주,5.6,-3.5,15.2,,61.4,8.9,0.9,-6.5,6.1,9.09
2018-02-28,192,진주,5.9,2.0,9.4,30.8,78.8,0.0,1.1,0.5,5.0,0.97
2018-03-01,192,진주,5.2,-0.8,10.6,,41.8,9.3,2.8,-3.5,6.2,10.97
2018-03-02,192,진주,2.9,-3.2,11.2,,43.3,10.4,1.1,-5.6,4.5,11.76
2018-03-03,192,진주,6.9,-1.8,16.9,,64.9,8.0,1.0,-3.8,6.6,9.54
2018-03-04,192,진주,9.4,3.8,14.1,13.1,85.9,0.0,0.8,0.9,8.8,2.4
2018-03-05,192,진주,6.8,3.7,11.5,6.0,82.3,0.3,1.8,1.7,7.7,1.95
2018-03-06,192,진주,6.0,-0.4,13.2,,58.3,10.6,1.4,-3.0,8.0,12.33
2018-03-07,192,진주,4.7,0.5,8.2,12.7,69.0,0.0,1.4,-1.7,4.8,2.52
2018-03-08,192,진주,4.7,2.2,8.4,38.7,78.1,2.0,1.7,-1.2,5.7,4.15
2018-03-09,192,진주,5.3,1.0,10.0,,68.8,2.8,0.8,-1.2,6.8,6.31
2018-03-10,192,진주,6.3,-0.3,13.7,,67.1,9.8,1.1,-2.1,8.8,11.59
2018-03-11,192,진주,6.2,-1.9,15.1,,61.0,10.5,0.8,-5.2,6.8,11.86
2018-03-12,192,진주,7.6,-1.8,16.7,,66.3,10.4,1.1,-4.7,7.4,11.62
2018-03-13,192,진주,10.2,0.6,19.6,,71.0,8.9,1.2,-2.0,10.3,11.65
2018-03-14,192,진주,13.3,4.7,21.5,,72.4,8.6,1.3,1.8,13.5,11.86
2018-03-15,192,진주,14.3,10.0,16.1,43.5,91.8,0.0,0.8,8.3,13.2,1.22
2018-03-16,192,진주,6.8,1.8,13.9,3.8,65.0,2.6,2.3,-0.5,10.1,5.98
2018-03-17,192,진주,4.9,-1.7,13.6,,60.8,10.7,1.2,-3.6,7.9,13.18
2018-03-18,192,진주,6.8,0.0,11.6,9.7,83.3,0.1,0.7,-2.2,7.9,3.76
2018-03-19,192,진주,9.0,5.6,12.0,40.4,89.6,0.0,1.6,5.3,9.5,1.13
2018-03-20,192,진주,5.6,0.7,10.1,1.4,54.4,2.6,3.6,-0.1,6.5,7.62
2018-03-21,192,진주,1.9,0.1,3.4,9.9,81.9,0.0,2.2,-0.3,2.2,2.75
